nome_empresarial,bairro,ano,lat,lng,tipo
BRUMMA BAR LTDA ME,CENTRO,1999-08-02,-25.4315467,-49.2625405,Bar/Choperia
YUTAKA RESTAURANTE LTDA,CENTRO,2011-09-20,-25.4345923,-49.2763081,Restaurante
EUGENIA TROIB,CENTRO,1986-07-15,-25.4341884,-49.2715934,Lanchonete
DON SIDE,CENTRO,2006-06-22,-25.4281784,-49.2721833,Bar/Choperia
NOSSO GOSTO RESTAURANTE LTDA,CENTRO,2004-07-19,-25.431815,-49.276554,Restaurante
CAPPERO RESTAURANTE,CENTRO,2013-01-21,-25.4321467,-49.2598587,Restaurante
M.A.T. DOS SANTOS & M.P. FARIA LTDA  - ME,CENTRO,2003-03-20,-25.4287686,-49.2690687,Restaurante
DAVID DOS SANTOS,CENTRO,2001-11-01,-25.4359952,-49.271971,Lanchonete
RESTAURANTE ARTE CASEIRA,CENTRO,2013-07-04,-25.4314606,-49.2630813,Lanchonete
LEDUC BUFFET,BATEL,2011-05-30,-25.4385419,-49.2819465,Lanchonete
THE FIFTIES,CENTRO,2012-03-23,-25.4412212,-49.27769,Bar/Choperia
BAR DO CHICO,TATUQUARA,2010-01-05,-25.5616301,-49.337325,Bar/Choperia
LUA NOVA LANCHES,TATUQUARA,2002-07-30,-25.4131985,-49.2216005,Lanchonete
ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA,CENTRO,2010-10-18,-25.4301849,-49.2663313,Lanchonete
MARCIO EVANDRO DORO LANCHONETE ME,CENTRO,2001-02-09,-25.4305729,-49.2757554,Lanchonete
CICERO ALVES LANCHONETE - ME,CENTRO,2014-01-09,-25.4372783,-49.2743717,Lanchonete
INST MEDICO ARISTIDES ATHAYDE LTD,CENTRO,1981-01-27,-25.4300125,-49.2675913,Lanchonete
CLUB DA PIZZA LTDA,CENTRO,1996-04-22,-25.4296069,-49.2691935,Pizzaria
LANCHONETE STELLA,CENTRO,2002-07-30,-25.427046,-49.2703562,Lanchonete
AROMAS & SABORES,CENTRO,1997-02-18,-25.4356129,-49.266704,Lanchonete
LUIZ CARLOS LOY YU,CENTRO,1989-10-05,-25.4355205,-49.2722342,Lanchonete
IMAD HAMDAR JUNIOR,CENTRO,2003-04-01,-25.4318239,-49.2733359,Bar/Choperia
BAR SOM E CRISTAL,CENTRO,2004-08-01,-25.4306435,-49.2761238,Bar/Choperia
VILSON JOGRAIL DE AZEVEDO,TATUQUARA,2000-08-29,-25.5629634,-49.3101496,Jogo
RESTAURANTE BUFFET COMIDA PERFEITA LTDA,CENTRO,1993-06-01,-25.4313898,-49.275837,Restaurante
ROSECLER DE FATIMA TOZETTO,CENTRO,2002-01-02,-25.4334295,-49.2692998,Bar/Choperia
CARSTEN & SALLOUM BUFFET BAR LTDA,CENTRO,2009-06-05,-25.4319489,-49.2678118,Bar/Choperia
PANOLLO PANIFICADORA LTDA,CENTRO,1994-09-15,-25.4255565,-49.2698592,Padaria/Confeitaria
NAZILDA BATISTA DE LARA,CENTRO,1998-04-01,-25.4328803,-49.2640546,Jogo
PANOLLO PANIFICADORA LTDA,CENTRO,1994-09-15,-25.4255565,-49.2698592,Padaria/Confeitaria
ANDRESSA HELENA BAHLS PROENCA ME,CENTRO,2003-03-15,-25.4318219,-49.2660216,Lanchonete
E & M GASTRONOMIA,CENTRO,2005-11-01,-25.4332452,-49.2688209,Cantina
FRANCISCO ANDERSON -  BAR,TATUQUARA,2004-03-12,-25.5534283,-49.2966163,Jogo
LUMI OGURA & CIA LTDA,CENTRO,2002-06-18,-25.4357306,-49.2825255,Padaria/Confeitaria
D TERRA,CENTRO,2009-09-21,-25.4374627,-49.2744493,Lanchonete
SLAVIERO SERVICOS DE RESTAURANTE E HOTELARIA LTDA,CENTRO,2001-08-01,-25.4336499,-49.2752975,Padaria/Confeitaria
J V  ANTUNES & CIA  LTDA,TATUQUARA,1998-08-03,-25.5588658,-49.331115,Bar/Choperia
J L B B  RESTAURANTE LTDA,CENTRO,1998-06-01,-25.4267883,-49.2666833,Restaurante
GREZZANA COMERCIO DE ALIMENTOS LTDA,CENTRO,1997-09-25,-25.4376856,-49.2782102,Bar/Choperia
TOP CAFE,CENTRO,2008-01-18,-25.4287839,-49.269624,Café
LIANG JINQUN,CENTRO,2003-02-01,-25.4291623,-49.2702667,Lanchonete
PAO DE QUEIJO,CENTRO,2013-03-15,-25.4324518,-49.2655882,Franquia
SOLI DOCES E SALGADOS LTDA,CENTRO,1991-10-01,-25.4338645,-49.2736205,Padaria/Confeitaria
KS POINT COMERCIO DE ALIMENTOS LTDA,CENTRO,2004-06-14,-25.4340398,-49.2703937,Pizzaria
RESTAURANTE E LANCHONETE PALADAR,CENTRO,2013-07-29,-25.4401737,-49.2780087,Lanchonete
HELLANDELLS LANCHES E PIZZAS LTDA,TATUQUARA,1990-06-01,-25.4131985,-49.2216005,Pizzaria
FRANCISCO JOAO DE OLIVEIRA MERCEARIA ME,TATUQUARA,1994-08-01,-25.5633638,-49.3104885,Mercado/Mercearia
SOUTH FOOD COMERCIO DE ALIMENTOS LTDA,BATEL,2009-11-05,-25.4412782,-49.2849884,Restaurante
ROSEMARI DE LOURDES NAUMES,CENTRO,1988-02-15,-25.4286181,-49.2624756,Bar/Choperia
NOTREDAME CAFE E LANCHES LTDA,CENTRO,2006-09-18,-25.4351861,-49.2819882,Café
SOIFER E RIGLER LTDA,CENTRO,1985-07-02,-25.4317099,-49.2731284,Padaria/Confeitaria
HOTEIS ELO,CENTRO,2006-07-19,-25.4265015,-49.2623271,Hotel
SEL ET SUCRE - BOUTIQUE GOURMET,BATEL,2008-05-29,-25.435813,-49.2847542,Gourmet
LUDUVINO STEMPNIAK,CENTRO,2013-03-13,-25.4308951,-49.270947,Lanchonete
BRAVUS BURGER E GRILL,BATEL,2013-06-27,-25.4430438,-49.2894867,Churrascaria/Grill
LYON RESTAURANTE E ESTACIONAMENTO LTDA-ME,CENTRO,2000-12-11,-25.4301469,-49.2769572,Lanchonete
YAMEI COMERCIO DE PASTEIS LTDA,CENTRO,2000-08-01,-25.4397399,-49.2724787,Pastelaria
GUOCHENG E MIAOPING LTDA,CENTRO,2001-04-26,-25.4319687,-49.2657922,Bar/Choperia
ADRIANA PASSARI DA ROSA,CENTRO,1999-01-20,-25.4296069,-49.2691935,Bar/Choperia
CERVEJARIA EIMER LTDA,BATEL,1996-09-01,-25.4385486,-49.2817057,Bar/Choperia
GUILEPA - COMERCIO DE ALIMENTAÇAO LTDA -EPP,CENTRO,2003-06-26,-25.4356431,-49.2825372,Pizzaria
RESTAURANTE SEMENTE DE MOSTARDA L,CENTRO,1988-01-04,-25.4267883,-49.2666833,Bar/Choperia
LANCHONETE LOS GATOS LTDA,CENTRO,1989-09-01,-25.433628,-49.2725484,Pizzaria
MACCHERONI FRUTTI DI MARE,BATEL,2014-01-21,-25.4409976,-49.2961822,Restaurante
BISTRO CAFE CAMOES,CENTRO,2006-05-22,-25.4287061,-49.2735808,Café
KIBE DA BOCA,CENTRO,2005-05-02,-25.4319187,-49.2744865,Lanchonete
RESTAURANTE BELLA VISTA LTDA,CENTRO,2002-08-01,-25.4318263,-49.2734381,Lanchonete
LANCHONETE DO MARIO,CENTRO,1999-11-16,-25.4352164,-49.2699051,Lanchonete
J P DE SOUZA SERVICOS DE MAO DE OBRA NA CONSTRUCAO CIVIL,TATUQUARA,1998-02-16,-25.5569533,-49.3391631,Jogo
BOM GOURMET CHEFF JESUS,CENTRO,2007-05-15,-25.4321467,-49.2598587,Gourmet
WATANABE - COMERCIO DE ALIMENTOS LTDA,BATEL,1999-01-01,-25.4385486,-49.2817057,Bar/Choperia
DORACI MARIA GALIOTTO,CENTRO,1994-05-01,-25.4313191,-49.2804557,Lanchonete
PASTEL COM SABOR LTDA,CENTRO,2006-10-26,-25.4308492,-49.2624131,Pastelaria
MARINAVA DA SILVA PRINCIVAL,TATUQUARA,1997-06-30,-25.5682286,-49.3144332,Jogo
RESTAURANTE NEULS LTDA,CENTRO,2000-03-20,-25.4313829,-49.278156,Restaurante
ALEXANDRA REGINA PAZZINATTO,CENTRO,1996-02-01,-25.430526,-49.2697679,Lanchonete
SIBERIANO BAR LTDA,BATEL,1987-02-15,-25.4453001,-49.2945459,Bar/Choperia
SERGIO MARTINS RESTAURANTE,CENTRO,2000-06-26,-25.4274229,-49.2642273,Restaurante
DEGUSTO CAFE,BATEL,2010-12-19,-25.4371874,-49.2865719,Café
DOCES MARIA HELENA,CENTRO,2007-03-06,-25.4315054,-49.267001,Padaria/Confeitaria
CONFEITARIA WESTPHALEN LTDA,CENTRO,2012-12-01,-25.4342785,-49.2719469,Padaria/Confeitaria
BIG PIZZA,CENTRO,2011-12-13,-25.4297357,-49.2846128,Pizzaria
LA MAMA,BATEL,2009-05-18,-25.4385486,-49.2817057,Lanchonete
LUIZ CLAUDIO MIGUEL & CIA LTDA,CENTRO,1998-02-01,-25.4316491,-49.2611146,Lanchonete
ITALIAN GRIL RESTAURANTE E CAFE LTDA,CENTRO,1999-05-11,-25.4331536,-49.2727703,Típico
L C ALIMENTOS LTDA,BATEL,1999-12-10,-25.4378818,-49.2837235,Bar/Choperia
BEA COMERCIO DE ALIMENTOS LTDA.. - ME,BATEL,2013-06-28,-25.4385486,-49.2817057,Lanchonete
MARIA ODECIA DE SOUZA,TATUQUARA,1999-07-19,-25.5621378,-49.3299155,Jogo
GOOD FOOD,BATEL,2006-09-21,-25.4453511,-49.2953088,Lanchonete
ALEXANDRE DE FREITAS ALONSO,CENTRO,1992-12-01,-25.4444134,-49.2881389,Lanchonete
ILGA F HIKISHIMA,CENTRO,1980-05-26,-25.4307616,-49.2778254,Mercado/Mercearia
ALDO LUIZ ANZOLIN ME,CENTRO,2002-10-07,-25.4323901,-49.2657708,Lanchonete
FELIZ  FREIRE & CIA LTDA,CENTRO,1991-12-01,-25.4313354,-49.2765751,Bar/Choperia
R M M  BOSO,CENTRO,2002-11-01,-25.4337843,-49.2783023,Lanchonete
FEMAYKAU,TATUQUARA,2008-05-15,-25.5776431,-49.335544,Lanchonete
CAFE ISRAEL LTDA,CENTRO,2010-06-29,-25.4255314,-49.2701913,Café
WRAP LOUNGE,BATEL,2003-06-05,-25.4376554,-49.284717,Bar/Choperia
KIBE DA BOCA,CENTRO,2010-07-13,-25.4298851,-49.2701799,Lanchonete
NHB LANCHES LTDA,CENTRO,1998-08-03,-25.4310955,-49.2774695,Padaria/Confeitaria
ASPEN CAFE E SUCOS LTDA,CENTRO,1998-10-05,-25.4359316,-49.2770828,Padaria/Confeitaria
AIM CAFETERIA LTDA,BATEL,2003-12-17,-25.4385486,-49.2817057,Padaria/Confeitaria
OLIVEIRA & ASSUNCAO LTDA,BATEL,1999-06-01,-25.4400246,-49.2824181,Lanchonete
ANDREA VIEIRA RUAS,CENTRO,2002-12-17,-25.4306284,-49.2634036,Bar/Choperia
PAUSA LANCHES,CENTRO,2013-09-24,-25.4313153,-49.2694212,Lanchonete
EBERHARDT & CIA LTDA,CENTRO,1996-01-02,-25.4308221,-49.2738333,Lanchonete
RESTAURANTE SANTIAGO LTDA,CENTRO,1999-09-20,-25.4303547,-49.261137,Restaurante
SORVETERIA LA TASCI,TATUQUARA,2009-03-09,-25.566589,-49.3393193,Lanchonete
CIDADE GRILL LTDA,BATEL,1999-04-01,-25.4406144,-49.2781666,Churrascaria/Grill
PIZZARIA RABECAO LTDA,CENTRO,1985-04-01,-25.4307753,-49.2587444,Pizzaria
PAO DE QUEIJO,CENTRO,2008-02-20,-25.4312255,-49.2663286,Franquia
SANDUICHERIA LUNES,BATEL,2006-05-08,-25.4426319,-49.2799775,Padaria/Confeitaria
MOURAD & MIRANDA LTDA,CENTRO,1994-11-01,-25.4321543,-49.2686735,Lanchonete
LANCHONETE E CAFETERIA KAFFA LTDA,CENTRO,1994-08-01,-25.4345192,-49.2743343,Padaria/Confeitaria
DANIELLE CHRISTINA WESSLER CORREA,BATEL,2003-04-25,-25.4385486,-49.2817057,Lanchonete
CAVAGNOLLO,CENTRO,2008-11-26,-25.431794,-49.2676752,Lanchonete
BUFFET GRILL MAIS SABOR,CENTRO,2012-10-05,-25.4281391,-49.2699212,Churrascaria/Grill
RONALDO A SANTOS & IRMAOS LTDA,CENTRO,1999-01-07,-25.432902,-49.279914,Lanchonete
M.SILVA & M.AUGUSTO BAR LTDA.,CENTRO,2010-02-01,-25.4300927,-49.2759501,Bar/Choperia
TURQUESA LANCHES LTDA,CENTRO,1996-12-01,-25.4311696,-49.2727459,Bar/Choperia
DARLAN RODRIGUES BITTENCOURT - ME,CENTRO,2004-12-01,-25.4349302,-49.2758749,Lanchonete
BOMBONIERES VITORIA LTDA,CENTRO,1988-11-11,-25.4340307,-49.2720158,Lanchonete
PASTELARIA E LANCHONETE GUANG WEN LTDA,CENTRO,2000-05-02,-25.4349957,-49.2718201,Pastelaria
RESTAURANTE CHINA EXPRESS LTDA,CENTRO,1996-06-01,-25.4293783,-49.2650381,Restaurante
JEAN CARLO DE ASSUMPCAO OLIVEIRA,CENTRO,1999-04-26,-25.4302413,-49.2641067,Bar/Choperia
RESTAURANTE 21,BATEL,2009-09-14,-25.4392774,-49.2922407,Restaurante
ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA,CENTRO,2010-10-18,-25.432201,-49.2742768,Restaurante
RESTAURANTE E LANCHONETE VISCONDE LTDA,CENTRO,2010-11-16,-25.4371341,-49.2689728,Lanchonete
SANTA MARIA REFEICOES CASEIRAS,TATUQUARA,2007-12-26,-25.4289541,-49.267137,Lanchonete
VALMIR VITORASSI - ME,CENTRO,2013-08-30,-25.4301241,-49.2650026,Lanchonete
SANTO GRAO,BATEL,2013-08-27,-25.4431516,-49.2908574,Lanchonete
ASSADOS DO PORTUGA,CENTRO,2011-07-19,-25.4287686,-49.2690687,Restaurante
RESTAURANTE RIQIANG LTDA - ME,CENTRO,2013-06-28,-25.4318219,-49.2641159,Lanchonete
TUBA PIZZA,TATUQUARA,2012-01-27,-25.5668734,-49.3392941,Pizzaria
JEITO MINEIRO RESTAURANTES,CENTRO,2011-08-19,-25.4319489,-49.2678118,Pizzaria
LL FRESH ALIMENTOS LTDA.,BATEL,2008-10-24,-25.4449769,-49.2938709,Bar/Choperia
MARIA ELIZA VINHOLES MERHY PORTO - ME,BATEL,2010-01-14,-25.4384391,-49.286794,Lanchonete
SABOR CASEIRO,CENTRO,2013-09-24,-25.4283058,-49.2620807,Restaurante
O BRASILINO,CENTRO,2013-06-13,-25.4283013,-49.2692731,Bar/Choperia
JOIAS DA COROA CAFETERIA LTDA,CENTRO,2010-06-23,-25.4355847,-49.2775746,Café
CHEFAO EXECUTIVE BAR LTDA ME,CENTRO,2004-06-21,-25.4327048,-49.2644502,Bar/Choperia
LUIZ ANTONIO VALENTE,BATEL,1989-10-16,-25.4364309,-49.2846417,Restaurante
ESPETINHO MARCLAUD LTDA,CENTRO,1985-06-15,-25.4307243,-49.2763576,Bar/Choperia
SUBSAND LANCHONETE LTDA - ME,CENTRO,2012-09-26,-25.4320185,-49.2715104,Lanchonete
ROCCA BAR HAPPY HOUR,BATEL,2002-04-26,-25.4448687,-49.2934979,Bar/Choperia
PIANO BAR RESTAURANTE TRIANGULO MINEIRO LTDA,CENTRO,1998-07-01,-25.4276871,-49.2652202,Bar/Choperia
ZHOU XUEMEI - LANCHES,CENTRO,1999-01-22,-25.4320072,-49.2707927,Lanchonete
RESTAURANTE NUI NUI LTDA,CENTRO,2009-03-31,-25.43421,-49.2610906,Restaurante
NANA BANANA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,CENTRO,1994-11-01,-25.4356431,-49.2825372,Cantina
LANCHONETE BILLER LTDA,CENTRO,1987-09-01,-25.4302925,-49.2818992,Lanchonete
1218 ST. COZINHA TAILANDESA,CENTRO,2010-11-30,-25.4325934,-49.2813907,Típico
AMIGOS DO CHOPP,BATEL,2003-02-25,-25.4449966,-49.2924321,Bar/Choperia
PRATO FINO,CENTRO,2009-06-01,-25.4275482,-49.2672784,Gourmet
DECISIVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,BATEL,2001-01-26,-25.4385486,-49.2817057,Lanchonete
SUBWAY,CENTRO,2009-04-20,-25.4342061,-49.282139,Franquia
PIZZARIA E DISK 2000 LTDA,CENTRO,1999-09-13,-25.4334312,-49.2569247,Pizzaria
RESTAURANTE BEIJING FAST FOOD LTDA,CENTRO,1994-10-07,-25.4277965,-49.264492,Fastfood
F.A RESTAURANTES E SIMILARES LTDA - ME,BATEL,2013-09-24,-25.446394,-49.2897537,Restaurante
LA SPIAGGIA,BATEL,2008-04-23,-25.4375511,-49.2853917,Restaurante
TEMAKI CURITIBA COMERCIO DE ALIMENTACAO E BEBIDAS LTDA - ME,BATEL,2005-01-18,-25.4377248,-49.2849293,Lanchonete
MVM COMERCIO DE ALIMENTOS LTDA ME,BATEL,2011-10-25,-25.4439391,-49.290962,Restaurante
JM NOGUEIRA CAFFE E RESTAURANTE LTDA,BATEL,2004-10-01,-25.4414542,-49.2896907,Café
AVENIDA PAULISTA PIZZA BAR LTDA,CENTRO,2002-09-24,-25.4368904,-49.2779624,Pizzaria
LANCHES ALQUIMIA,TATUQUARA,2011-08-26,-25.5740016,-49.330702,Churrascaria/Grill
KHARINA ALIMENTOS LTDA,CENTRO,1985-08-15,-25.4338645,-49.2736205,Franquia
LANCHONETE DO COXINHA,TATUQUARA,2000-07-01,-25.5619067,-49.3393056,Lanchonete
SALDANHA  FILHOS  E CIA LTDA,BATEL,1982-01-25,-25.4442518,-49.2841815,Restaurante
ANDREIA PAULA BORGES PINTO,CENTRO,2010-12-20,-25.4318749,-49.2610482,Lanchonete
BAR E LANCHONETE  TEKILA  LTDA,CENTRO,1990-07-20,-25.432082,-49.260702,Bar/Choperia
GEVERSON MARASCA LANCHONETE ME,CENTRO,2010-12-20,-25.4340696,-49.2609859,Lanchonete
BURGER KING,CENTRO,2006-09-21,-25.4412212,-49.27769,Franquia
LUGUES & REIS LTDA,TATUQUARA,1998-03-15,-25.550738,-49.3002523,Jogo
MARIA E JOSE LANCHES LTDA - ME,CENTRO,2013-04-09,-25.4299993,-49.2756349,Lanchonete
SCHAITZA  SCHAITZA & CIA LTDA,CENTRO,1988-12-01,-25.4249919,-49.260489,Pizzaria
RESTAURANTE TEMPERO DE MINAS LTDA,CENTRO,1995-09-04,-25.4311938,-49.2695061,Típico
PASTELARIA VITORIA,CENTRO,2007-11-12,-25.4296666,-49.273268,Pastelaria
CONFRARIA GRILL & SUSHI,CENTRO,2013-05-02,-25.4324248,-49.2718403,Churrascaria/Grill
PANCHO VIA COMERCIO DE ALIMENTOS LTDA,BATEL,2011-03-15,-25.4425471,-49.286746,Restaurante
DUAS MARIAS RESTAURANTE - EIRELI - ME,CENTRO,2013-11-07,-25.4331367,-49.2768998,Restaurante
PANQUECARIA DU NAPOLEAO,BATEL,2011-07-13,-25.4386492,-49.290644,Restaurante
RESTAURANTE DON MARTINI LTDA,CENTRO,2011-08-04,-25.4293687,-49.2691613,Restaurante
PORCINI TRATTORIA LTDA,BATEL,2009-10-16,-25.4399904,-49.2798131,Restaurante
PÃO DE QUEIJO,CENTRO,2005-03-09,-25.4334854,-49.265714,Lanchonete
SALGADOS NO COPO & CIA,CENTRO,2013-11-14,-25.4313218,-49.2665375,Lanchonete
MGZ COMERCIO DE ALIMENTOS EIRELI - EPP,BATEL,2013-08-21,-25.4431516,-49.2908574,Restaurante
WILLIAM ALVES DE SIQUEIRA,TATUQUARA,2002-11-01,-25.5617255,-49.3123207,Bar/Choperia
RESTAURANTE E LANCHONETE HORIZON LTDA,CENTRO,2006-02-01,-25.4294859,-49.2726339,Lanchonete
LETIMAC RESTAURANTE,CENTRO,2001-08-01,-25.4281177,-49.2698813,Restaurante
REGINATO & CIA LTDA - ME,CENTRO,1990-09-13,-25.432867,-49.2666044,Restaurante
LANCHONETE E RESTAURANTE CENTRO DA ALIMENTACAO LTDA ME,CENTRO,2007-03-12,-25.4325198,-49.265554,Lanchonete
MANANCIAL RESTAURANTE LTDA,BATEL,2001-08-27,-25.4437539,-49.2846641,Restaurante
SAM CHI,CENTRO,1989-11-01,-25.4363661,-49.2794929,Bar/Choperia
BOM PALADAR SUCOS E DOCES LTDA,CENTRO,1994-06-14,-25.4335307,-49.2611294,Lanchonete
MARCELO RODRIGUES MASENA - LANCHES E ALIMENTOS,CENTRO,2006-12-04,-25.4292229,-49.2681032,Lanchonete
FLAVIO LOPES,CENTRO,1989-07-21,-25.4371796,-49.269244,Lanchonete
NIRO & CIA LTDA,CENTRO,1999-09-01,-25.4334388,-49.28073,Lanchonete
PAO DE QUEIJO MASTER,CENTRO,2006-09-01,-25.4259314,-49.2705133,Lanchonete
RESTAURANTE TORRES FON WEI,CENTRO,2004-12-01,-25.4340696,-49.2609859,Lanchonete
CAFE E CULINARIA LIBANEZA LTDA - ME,CENTRO,2013-04-23,-25.4291409,-49.2729719,Café
MADERO PATIO BATEL,BATEL,2013-05-02,-25.4431516,-49.2908574,Franquia
SABORE DI PANNY,CENTRO,2005-09-01,-25.431559,-49.2608967,Pizzaria
RESTAURANTE MILLENIUM,CENTRO,2013-12-05,-25.4322743,-49.2625172,Lanchonete
RIVERSIDE,CENTRO,2013-11-27,-25.4412212,-49.27769,Restaurante
OLIVEIRA & VILLELA COMERCIO DE ALIMENTOS LTDA,BATEL,2012-09-24,-25.437666,-49.2850192,Restaurante
LIANG RUIXIAN-ME,CENTRO,2011-05-13,-25.4313544,-49.275854,Restaurante
PTBL COMERCIO DE ALIMENTOS LTDA. - ME,BATEL,2013-06-27,-25.4431516,-49.2908574,Bar/Choperia
RESTAURANTE PALADAR PAULISTA GRILL LTDA - ME,CENTRO,2013-11-19,-25.4310981,-49.2633982,Churrascaria/Grill
V L S SANTOS & CIA LTDA,TATUQUARA,1999-12-13,-25.5634563,-49.3165496,Pizzaria
POBRE JUAN,BATEL,2013-09-20,-25.4431516,-49.2908574,Restaurante
MARSORE RESTAURANTE LTDA,CENTRO,2000-01-01,-25.4288672,-49.269856,Restaurante
AZEVEDO & BRANCHER LTDA - ME,BATEL,2006-03-30,-25.4403879,-49.2949452,Lanchonete
DANIELLE CORREIA THA,CENTRO,1999-05-17,-25.4370998,-49.2744241,Lanchonete
CASA NOVA,CENTRO,2006-01-02,-25.4318342,-49.2575981,Bar/Choperia
DON SELMO CAFE,CENTRO,2012-06-29,-25.4383333,-49.279039,Café
RESTAURANTE MELO,CENTRO,2005-05-09,-25.4305133,-49.2683317,Lanchonete
J C COMERCIO DE REFEICOES LTDA,BATEL,2000-07-01,-25.4449966,-49.2924321,Restaurante
BAR DA TIA,CENTRO,2006-04-10,-25.4356097,-49.2709653,Bar/Choperia
CAPITAL BRASIL PIZZARIA LTDA,BATEL,1992-02-15,-25.4386697,-49.2847726,Pizzaria
PAULA ALEXANDRA GLORIA FERNANDES,CENTRO,2003-11-17,-25.4277578,-49.2659491,Bar/Choperia
MATOS & KAY LTDA,CENTRO,1997-03-13,-25.4342144,-49.2798323,Lanchonete
SAUNA HAWAI S/C LTDA,CENTRO,1985-02-01,-25.4394806,-49.2753001,Bar/Choperia
"CHAROLES - CHURRASCARIA, GRILL & MASSAS",BATEL,2004-11-17,-25.4424636,-49.2881026,Churrascaria/Grill
KEBABIX CASUAL FOOD,CENTRO,2012-05-08,-25.4274839,-49.2645191,Lanchonete
HLP DO BRASIL,CENTRO,2013-05-23,-25.4318028,-49.2732797,Lanchonete
PAO DE QUEIJO,CENTRO,2009-04-22,-25.4333997,-49.2692223,Franquia
AMARENNO RESTAURANTE E CAFE,CENTRO,2006-11-01,-25.4334388,-49.28073,Café
CONFEITARIA MONSENHOR LTDA,CENTRO,2012-02-07,-25.4305679,-49.2707086,Padaria/Confeitaria
GIOVANA FERRAZ DAMIANI EIRELI,BATEL,2012-07-16,-25.440401,-49.282484,Restaurante
JULIANO JOSE MACHADO BEECK - ME,CENTRO,2013-04-29,-25.4261364,-49.2628802,Pizzaria
CHEFF MASTER,CENTRO,2013-11-18,-25.4287271,-49.2702684,Restaurante
JOKERS PUB CAFE LTDA,CENTRO,2000-10-01,-25.4280233,-49.2702478,Café
SUBWAY,CENTRO,2006-06-30,-25.4409909,-49.2774894,Franquia
ROTA 812 PIZZA BAR GASTRONOMIA,CENTRO,2009-04-29,-25.4313563,-49.2795614,Pizzaria
ALCYR ALVES DE PAULA,CENTRO,1989-06-01,-25.4385605,-49.2696014,Lanchonete
GIOPANETO COMERCIO DE ALIMENTOS LTDA,CENTRO,2008-10-29,-25.4348319,-49.2739955,Lanchonete
JO BATEL BUFFET E RESTAURANTE,BATEL,2012-05-30,-25.4426939,-49.280145,Lanchonete
BELO CORACAO,CENTRO,2007-08-06,-25.430461,-49.2729155,Padaria/Confeitaria
NVC COMERCIO DE PRODUTOS NATURAIS LTDA  - ME,CENTRO,2008-05-05,-25.4292809,-49.2639067,Lanchonete
VITRINE - CAFE & BISTRO LTDA ME,CENTRO,2012-01-23,-25.4302329,-49.2743786,Padaria/Confeitaria
MONDO BIRRE LTDA - ME,BATEL,2003-10-28,-25.4386559,-49.2837049,Bar/Choperia
SIM BRASSERIE COMERCIO DE ALIMENTOS EIRELI - EPP,BATEL,2013-10-17,-25.4384895,-49.2842456,Restaurante
LANCHES C & G LTDA,BATEL,1997-03-06,-25.4424498,-49.2796347,Lanchonete
APPEL & ANDRADE LTDA,CENTRO,1991-09-01,-25.4314997,-49.2779243,Lanchonete
C & S ALIMENTOS LTDA,CENTRO,2012-09-19,-25.4290768,-49.2680748,Lanchonete
JANE MARIA RONCATO,CENTRO,2001-03-01,-25.4302018,-49.2643015,Lanchonete
CAMPUS DE ARTES E MÚSICA - UFPR UNIVERSIDADE FEDERAL DO PARANÁ - Campus de Artes e Música - UFPR,BATEL,2002-04-15,-25.4389998,-49.2832658,Centro educativo
CENTRO PARANÁENSE DE FORMAÇÃO TÉCNICA,CENTRO,,-25.4296158,-49.2621202,Centro educativo
CENTRO DE EDUCAÇÃO ABERTA CONTINUADA À DISTÂNCIA PÓLO POTTY LAZAROTTO,CENTRO,2001-01-06,-25.4283343,-49.2688396,Centro educativo
CENTRO DE EDUCAÇÃO INFANTIL ANNETTE MACEDO,CENTRO,1928-01-01,-25.4354944,-49.2822914,Centro educativo
CENTRO DE EDUCAÇÃO INFANTIL BIDUZINHO,CENTRO,,-25.429845,-49.28489,Centro educativo
CENTRO DE EDUCAÇÃO INFANTIL BRILHO DO SOL,TATUQUARA,2000-02-23,-25.5597049,-49.339674,Centro educativo
CENTRO DE EDUCAÇÃO INFANTIL CASA DE NAZARÉ,TATUQUARA,1996-01-01,-25.5640125,-49.3112802,Centro educativo
CENTRO DE EDUCAÇÃO INFANTIL CASINHA FELIZ,BATEL,,-25.437354,-49.2906307,Centro educativo
CENTRO DE EDUCAÇÃO INFANTIL CASTELINHO DO SABER,CENTRO,,-25.4283142,-49.2599387,Centro educativo
CENTRO DE EDUCAÇÃO INFANTIL ENGENHEIROS DO SABER,BATEL,,-25.4400171,-49.2892818,Centro educativo
CENTRO DE EDUCAÇÃO INFANTIL JUNSHIN,CENTRO,,-25.4399124,-49.2741932,Centro educativo
CENTRO DE EDUCAÇÃO INFANTIL MEU PEQUENO REINO,CENTRO,1960-01-01,-25.4342092,-49.2645962,Centro educativo
CENTRO DE EDUCAÇÃO INFANTIL PÉGASUS,BATEL,,-25.4403251,-49.2916105,Centro educativo
CENTRO DE EDUCAÇÃO INFANTIL SOL NASCENTE,CENTRO,,-25.4250946,-49.2603193,Centro educativo
CENTRO DE EDUCAÇÃO INFANTIL VÔ BATUTA,TATUQUARA,,-25.5616642,-49.330566,Centro educativo
